TradingDay,TMT,一带一路,传媒,农业综合,医药,医药医疗,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,非银,食品饮料
2019-03-15,1.4874712096446931,,,,,,,-0.154160719535314,,,,,,,,,,0.01198801587585694,,,,1.1652622838610953,,,-0.0012125871167921833
2019-03-22,-0.4032746897892986,,,,,,,2.1424028110175666,,,,,,,,,,0.01565650818547578,,,,-0.0007454941517014049,,,-0.000753109167923937
2019-03-31,-0.000730904356522559,,,,,,,-0.0019203312379441747,,,,,,,,,,-0.22117910999830376,,,,0.5305205565969379,,,-0.00019650526658203764
2019-04-04,-0.015166740983362152,,,,,,,-0.5292289455038459,,,,,,,,,,-0.002824029263528976,,,,0.05199015265602171,,,-0.0015200195341165748
2019-04-12,-0.9334627578814,,,,,,,-0.00026770190658327586,,,,,,,,,,-0.06871852389195027,,,,0.27595566238826674,,,0.0009025967398985299
2019-04-19,0.20591227280578037,,,,,,,0.4296283578213656,,,,,,,,,,0.00580860305390517,,,,0.19794486906135553,,,0.00013103742854885406
2019-04-26,-0.11580286679393569,,,,,,,-0.000787459059082223,,,,,,,,,,0.11135642758260618,,,,-1.6826497742156497,,,0.1620329681208914
2019-04-30,0.035998954920150913,,,,,,,-0.11269015986660719,,,,,,,,,,-0.00855177516721633,,,,0.3818103505534391,,,0.03831338150544195
2019-05-10,0.13605519377378805,,,,,,,0.153486710752632,,,,,,,,,,-0.45604371081108364,,,,-0.2379035149189947,,,0.0007866889712743123
2019-05-17,-0.008842824498965951,,,,,,,-0.0415573847925821,,,,,,,,,,-0.01137647394737392,,,,-1.0049110755548532,,,0.015806697315272365
2019-05-24,-0.030416220031911034,,,,,,,1.2266366522330103,,,,,,,,,,0.08642208722139122,,,,0.022879205064497685,,,0.04271835432261723
2019-05-31,0.4316849128226033,,,,,,,-2.370195022919801,,,,,,,,,,-0.08657704814680663,,,,4.215235376307607,,,-0.06684010288401547
2019-06-06,-0.003273942766473998,,,,,,,0.01258050518895079,,,,,,,,,,-0.0025019735351242372,,,,-0.14108975847841898,,,0.0007126148759605232
2019-06-14,0.040839456096775806,,,,,,,-0.0034502833151077708,,,,,,,,,,-0.007477319216713909,,,,-0.17229035773114484,,,-0.13879811013577745
2019-06-21,-0.28898413410252577,,,,,,,-0.030617955674134625,,,,,,,,,,0.010548847972246806,,,,-0.13380103768407725,,,0.19022937525127576
2019-06-30,0.00797781170366749,,,,,,,-0.18902048687812084,,,,,,,,,,-0.03773639653461555,,,,-0.0587377801734913,,,0.02496460257634625
2019-07-05,0.3721629706850132,,,,,,,-0.06582387227956996,,,,,,,,,,-0.08194108187632633,,,,-0.769093974610132,,,0.00017692605276029938
2019-07-12,-0.6737457528728588,,,,,,,-0.007661671617820406,,,,,,,,,,-0.08796587671490594,,,,-0.011268641719124305,,,0.001105832621477088
2019-07-19,-0.01680340214744091,,,,,,,-0.0020678388694908615,,,,,,,,,,0.4290086253343528,,,,-0.5785498266515016,,,-0.0017936853047835176
2019-07-26,-0.02518219066800591,,,,,,,-0.014083700086136054,,,,,,,,,,0.07582723955159981,,,,2.8114402982622986,,,-0.0006712432635265595
2019-08-02,-0.07316024991307842,,,,,,,0.765552998268845,,,,,,,,,,-0.003372796316272252,,,,-0.022413129089405143,,,0.12068482092166313
2019-08-09,0.020559994658426214,,,,,,,-0.0056299557056865976,,,,,,,,,,-0.002349106283536939,,,,0.4263359115030755,,,0.09498150078477614
2019-08-16,0.017375091702634644,,,,,,,-0.04386351687697915,,,,,,,,,,-0.0008959404174645359,,,,-0.16118198208780446,,,-0.10340464522540943
2019-08-23,-0.06437600261893561,,,,,,,,,,,,,,,,,-0.06351375377095245,,,,2.8590999360386355,,,-0.01711516282280985
2019-08-30,0.15432444369456932,,,,,,,,,,,,,,,,,-0.004161855163441378,,,,0.18226668355579376,,,-0.004192372230218527
2019-09-06,-0.05785196408049823,,,,,,,,,,,,,,,,,-0.03765731806369008,,,,-0.6512137825389008,,,-0.01303511592074722
2019-09-12,-0.00238954414169704,,,,,,,,,,,,,,,,,0.037452848771706175,,,,-1.2612671841633507,,,-0.00027223214740745865
2019-09-20,0.6149274784620407,,,,,,,,,,,,,,,,,0.020609649163626065,,,,-0.265626510679779,,,0.022090053879766508
2019-09-27,0.010749781577061166,,,,,,,,,,,,,,,,,0.01811501962439194,,,,0.16908356743550274,,,0.028730313022149418
2019-09-30,-0.003002835536532642,,,,,,,,,,,,,,,,,-0.12499143641609409,,,,1.0806993336467487,,,-0.0001711504735562273
2019-10-11,0.2557161151603008,,,,,,,,,,,,,,,,,0.0016644660245673393,,,,0.9590780988969774,,,-0.008003400612960534
